broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[126.7069262, 37.7793392]",1105734889577772,경기도 파주시 탄현면 법흥리 478,파주뼈칼국수 교하제면소,56,http://ldb.phinf.naver.net/20180221_23/1519202662982bQ4At_PNG/S2w_m00Z2tz4GdCYCgOq7acA.png,파주 뼈칼국수교하제면소
"{'name': '생방송투데이', 'menu': '고추장메기매운탕'}","['한식', '매운탕,해물탕']","[126.6963547, 37.7229979]",10900661,경기도 파주시 문발동 223-5,민바리고추장매운탕,31,http://ldb.phinf.naver.net/20150831_64/1441027304511JjqnY_JPEG/11715770_0.jpg,민바리 매운탕
"{'name': None, 'menu': None}","['일식', '일본식라면']","[127.0334375, 37.2638833]",315305752450027,경기도 수원시 팔달구 인계동 1120,코이라멘 수원인계점,633,http://ldb.phinf.naver.net/20190403_176/1554282568139jxQam_JPEG/k3GVM5Ug9PigH6ARxhKZ5cPW.jpg,코이라멘 인계점
"{'name': None, 'menu': None}","['양식', '멕시코,남미음식']","[127.1320759, 37.4122216]",409637999443050,경기도 성남시 분당구 야탑동 379-8,훌리오 야탑점,197,http://ldb.phinf.naver.net/20180727_26/1532684666060xgrvh_JPEG/qYeppQvrFVXj2rog3HAXbQVC.jpg,Julio훌리오 야탑점
"{'name': '생방송오늘저녁', 'menu': '대왕소갈비찜'}","['한식', '냉면']","[127.1023084, 37.3708682]",2068856233210401,경기도 성남시 분당구 궁내동 256-4,광명면옥,9,http://ldb.phinf.naver.net/20170823_263/1503461517860s2Wg7_PNG/gOEuWxqsEjswYqIVgclzD0yN.png,광명면옥
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0481411, 37.7713279]",218367532217798,경기도 양주시 마전동 294-2,크룸커피,24,http://ldb.phinf.naver.net/20190717_214/1563350729169EF0Jg_JPEG/Ok9eDWsvmR4ceEug4a7z3R4P.jpeg.jpg,크룸커피
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.3370751, 37.3561852]",429444517495815,경기도 광주시 곤지암읍 신대리 12-9,LOFT 1010,1051,http://ldb.phinf.naver.net/20180426_249/1524751022713d9LbX_JPEG/ITPPoVyXWFAxHMkA-EP47fFj.jpg,Loft1010
"{'name': None, 'menu': None}","['한식', '한정식']","[127.206164, 37.4560373]",273278396,경기도 광주시 남한산성면 불당리 194-1,낙선재,11700,http://blogfiles.naver.net/20160608_198/ysjzn_1465366564690O2e4P_JPEG/20150508-IMG_4773%281%29.jpg#900x600,남한산성 낙선재
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.1121238, 37.3929517]",406269380119924,경기도 성남시 분당구 백현동 541 현대백화점 판교점 3층,포스트커피하우스,192,,Post Koffee Haus
"{'name': None, 'menu': None}","['음식점', '한식뷔페']","[127.1067314, 37.3411155]",191702798007993,경기도 성남시 분당구 구미동 159,자연별곡 오리점,225,http://ldb.phinf.naver.net/20160530_137/1464598325161QgWat_JPEG/176480578224980_0.jpeg,자연별곡 오리점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0362675, 37.7270264]",372157756833403,경기도 의정부시 호원동 385-1,카페리브로,575,,Cafe Leebro
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.7831819, 37.7630463]",129598764391769,경기도 파주시 아동동 231,카페미쁘다,640,,미쁘다
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.116282, 37.6339084]",1654464938180106,경기도 구리시 갈매동 596,무국식탁 편백집 갈매점,1892,http://ldb.phinf.naver.net/20190302_254/1551516967453atbYa_JPEG/OEd2eqVjWztWkmLBCUKdn76V.jpeg.jpg,편백집
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[126.775315, 37.4997351]",1022878180,경기도 부천시 중동 1134-2 골드타워존 1층,육가공장,217,http://ldb.phinf.naver.net/20180819_139/1534666061254UWcng_JPEG/Mjco0zRbPguOHhbfedYm8BUc.jpg,육가공장
