broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '한식']","[128.8704735, 35.2611304]",842119636181024,경상남도 김해시 삼계동 1488-6,삼계가야밀면,1,,삼계가야밀면
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[128.1224101, 35.1931047]",842940269207501,경상남도 진주시 하대동 316-3,조커닭,181,http://ldb.phinf.naver.net/20180307_28/1520426186320uQ3eG_JPEG/kZ-mVWTrd1XZRjbdn1ZgQe5u.jpg,조커닭
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.9095308, 35.6881946]",1460471297306959,경상남도 거창군 거창읍 상림리 42-6,달콤한날,132,,달콤한날
"{'name': '굿모닝대한민국', 'menu': '한우'}","['한식', '소고기구이']","[128.5746227, 36.2944217]",430470977305905,경상북도 의성군 봉양면 도원리 796,봉양한우마실작목회,30,http://ldb.phinf.naver.net/20160329_140/1459240810825kWBuV_JPEG/176279577029603_0.jpg,봉양한우마실작목회영농조합법인
"{'name': None, 'menu': None}","['한식', '백숙,삼계탕']","[128.7137653, 35.6892349]",373786079989726,경상북도 청도군 화양읍 삼신리 772-1,정글백숙,12,http://ldb.phinf.naver.net/20190709_95/1562657613310bK1TL_JPEG/iwOomDCVXv0mqvjRhsDNegLm.jpg,청도 정글백숙
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.2168559, 35.8300051]",241627709554714,경상북도 경주시 교동 57-16,카페 사바하,3830,http://ldb.phinf.naver.net/20160524_104/1464080964712mHuTe_JPEG/176474583943698_0.jpeg,카페사바하
"{'name': '생방송오늘저녁', 'menu': '순두부짬뽕'}","['중식', '중식당']","[129.263527, 35.8528229]",259530194500317,경상북도 경주시 북군동 217-1,동궁,180,http://ldb.phinf.naver.net/20150831_75/14410291703854OyTf_JPEG/166364566079545_0.jpeg,경북경주 중화요리 동궁
"{'name': None, 'menu': None}","['한식', '백숙,삼계탕']","[128.6221956, 35.2630017]",794488557,경상남도 창원시 의창구 중동 428,유화정삼계탕,116,http://ldb.phinf.naver.net/20170313_228/1489375809928oW4Cv_JPEG/186263526029802_0.jpeg,유화정
"{'name': None, 'menu': None}","['한식', '냉면']","[128.1172909, 35.1645219]",110165982,경상남도 진주시 호탄동 639-1,황포냉면,646,http://blogfiles.naver.net/20160531_192/eun21221_1464700506492aAiWE_JPEG/%C5%A9%B1%E2%BA%AF%C8%AF_DSC07388.JPG#740x492,황포냉면
"{'name': None, 'menu': None}","['한식', '생선구이']","[128.6947328, 34.8046196]",1800201910287998,경상남도 거제시 일운면 구조라리 86,구이조아라,119,http://ldb.phinf.naver.net/20190302_13/15514942081209HIBC_JPEG/LurkMVf_weDGXvMM4SqOg1-Z.jpg,구이조아라
"{'name': None, 'menu': None}","['음식점', '브런치']","[129.0414912, 35.3429074]",211247039818649,경상남도 양산시 중부동 119-5,제주고씨,49,http://ldb.phinf.naver.net/20190629_153/1561800809731L9EhU_JPEG/wGTDGsmCKi95ADB2UnuORpKz.jpeg.jpg,제주고씨
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[129.3583895, 36.01415]",195923914465998,경상북도 포항시 남구 상도동 18-233,마고닭,16,http://ldb.phinf.naver.net/20190625_128/1561469483416IwEhe_JPEG/-leJdKUXmlEJFugK3uHM2mpr.jpg,마고닭
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.2837751, 35.8432101]",300948553651235,경상북도 경주시 신평동 719-143,아덴,6506,http://ldb.phinf.naver.net/20170329_299/14907709531113G4AY_JPEG/186279563253018_0.jpeg,카페아덴
"{'name': '백종원의 3대천왕', 'menu': '육회비빔밥'}","['한식', '비빔밥']","[128.0844789, 35.1961301]",240959196,경상남도 진주시 대안동 4-1,천황식당,1629,http://ldb.phinf.naver.net/20151209_62/1449631917808IY90H_JPEG/167159526176233_0.jpg,천황식당
"{'name': None, 'menu': None}","['한식', '국수']","[128.3583356, 36.1188698]",263918877593475,경상북도 구미시 송정동 284-9 2동 2층,풍국면 구미IC만남의광장점,24,http://ldb.phinf.naver.net/20180313_227/1520926811751w9F5h_JPEG/uvs5WAL_DKN3rJf5JSIDsyDi.jpg,풍국면 구미점
"{'name': None, 'menu': None}","['음식점', '양갈비']","[128.0643489, 35.1719724]",192081458022121,경상남도 진주시 평거동 783-11 1층,라무진 진주평거점,139,http://ldb.phinf.naver.net/20171127_156/15117743151745rTWK_JPEG/rJEEZ9Gau0o-8JZwJCBthwQD.jpeg.jpg,평거동라무진
"{'name': '백종원의3대천왕', 'menu': '유부쫄면'}","['분식', '종합분식']","[129.2132393, 35.8426032]",1700941029938101,경상북도 경주시 노동동 80-8,명동쫄면,1299,http://blogfiles.naver.net/20160309_261/danmooji69_1457515802549uKF3l_JPEG/DSC08373.JPG#900x598,경주 명동쫄면
"{'name': None, 'menu': None}","['한식', '비빔밥']","[128.8413355, 35.5124054]",288820683,경상남도 밀양시 산외면 금곡리 16-12,행랑채,211,http://ldb.phinf.naver.net/20150831_300/1440999241088467Gu_JPEG/12010490_0.jpg,행랑채
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.6967765, 35.2286677]",760569877,경상남도 창원시 성산구 사파동 15-1,피콜로라떼,4548,http://ldb.phinf.naver.net/20150901_63/1441083385869eKOBJ_JPEG/SUBMIT_1429763702485_36547129.jpg,Piccolo Latte
"{'name': None, 'menu': None}","['음식점', '양식']","[128.1053589, 35.1510574]",543157162812169,경상남도 진주시 가좌동 559-18,비스트로구스토,37,http://blogfiles.naver.net/20150424_93/topgear04_1429851443216z7dMp_JPEG/20150421_174121.jpg#740x498,비스트로 구스토
"{'name': None, 'menu': None}","['음식점', '스테이크,립']","[128.7327039, 35.8353735]",377753493,경상북도 경산시 대평동 437-1,대구CW레스토랑,1087,http://ldb.phinf.naver.net/20190603_14/1559546356059Hrali_JPEG/fN6l0u9oGlduwXZTBNHElwv6.jpeg.jpg,CW레스토랑
"{'name': None, 'menu': None}","['양식', '햄버거']","[129.155345, 35.3806301]",1018383705,경상남도 양산시 평산동 16-6,맥도날드 양산덕계DT점,86,,맥도날드 양산덕계dt점
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[129.343422, 36.0153099]",143923454,경상북도 포항시 남구 대잠동 983-3,스시무라,536,http://blogfiles.naver.net/20160708_229/yserowndental_1467981819484O6sxy_JPEG/KakaoTalk_Photo_2016-07-08-21-25-40_52.jpeg#550x412,스시무라
"{'name': None, 'menu': None}","['한식', '닭요리']","[128.3162253, 36.111006]",279099542544884,경상북도 구미시 남통동 308-7,큰나무집궁중약백숙 대구가창직영점,59,http://ldb.phinf.naver.net/20150831_31/1441022505330efQbX_JPEG/SUBMIT_1309009106264_13335452.jpg,큰나무집궁중약백숙
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.8155977, 35.1758611]",388448595294506,경상남도 김해시 관동동 1111-1,은율당,277,http://ldb.phinf.naver.net/20190311_69/1552275821069ijlHW_JPEG/uQECcRY1ogDpm1sxmdNKS0Gv.jpg,은율당
